525;7076;2009-10-28;Granata, Mar°a;El gallo kikirik°. / Los zancos traviesos.;Sigmar;;82-34;Disponible
526;7077;2009-10-28;Montes, Graciela;Un gato como cualquiera.;Colihue;;82-34;Disponible
527;7078;2009-10-28;Rold†n , Gustavo;Un p†jaro de papel.;Colihue;;82-34;Disponible
528;7079;2009-10-28;Montes, Graciela;La familia delasoga.;Colihue;;82-34;Disponible
529;7080;2009-10-28;Mari§o, Ricardo;Eulato.;Colihue;;82-34;Disponible
530;7081;2009-10-28;Rivera, IRIS;La casa del †rbol.;Colihue;;82-32;Disponible
531;7082;2009-10-28;Montes, Graciela;El club de los perfectos.  ;Colihue;;82-34;Disponible
532;7083;2009-10-28;Dayan, Eduardo;El casamiento de la princesa.                              ;Colihue;;82-34;Disponible
533;7084;2009-10-28;Rold†n, Gustavo;El mono y el yacarÇ.;Colihue;;82-34;Disponible
534;7085;2009-10-28;Rold†n, Laura;El adivino.;Colihue;;82-34;Disponible
535;7086;2009-10-28;Suez, Perla;El cuento del pajarito.;Colihue;;82-34;Disponible
536;7087;2009-10-28;Rold†n,Gustavo;El genio y el pescador.;Colihue;;82-34;Disponible
537;7088;2009-10-28;Devetach, Laura;La gran pelea.  ;Colihue;;82-93;Disponible
538;7089;2009-10-28;Franco, Luis;El †guila y el zorro.;Colihue;;82-34;Disponible
539;7090;2009-11-16;Vella, Mark;Anatom°a y Musculaci¢n.        ;Paidotribo;;796;Disponible
540;7091;2009-11-16;Bilhex,R. y otros;Libro del pan.       ;Otero ediciones;;641.031;Disponible
541;7092;2009-11-16;Cuentos cl†sicos;Diverticuentos.                                                     ;Serie Esmeralda;;82-34;Disponible
542;7093;2009-11-16;Cibiti, Alejandra;F†bulas.                    ;Cultural Americana;;82.1;Disponible
543;7094;2009-11-16;Bergman, Sergio;Celebrar la diferencia.      ;Ediciones B;;159.9;Disponible
544;7095;2009-11-16;Bodoc,. Liliana;Los d°as del Venado.         ;Norma;;82-34;Disponible
545;7096;2009-11-16;Vargas Llosa, Mario;Travesuras de la ni§a mala.                              ;Alfaguara;;82-32;Disponible
546;7097;2009-11-16;Bonelli, Florencia;Lo que dicen tus ojos.;Aguilar;;82-32;Disponible
547;7098;2009-11-16;Poe, Edgard Allan;Narraciones extraordinarias.;Salvat;;82-34;Disponible
548;7099;2009-11-16;Hosseini, Khaled;Mil soles esplÇndidos.;Salamandra;;82-32;Disponible
549;7100;2009-11-16;Ferreiro, Emilia,Siro, Ana;Narrar por escrito desde un personaje.   ;Espacios para la lect.;;80.7;Disponible
550;7101;2009-11-16;Lluch, Gemma;C¢mo analizamos relatos inf. y juveniles.    ;Norma;;80.7;Disponible
551;7102;2009-11-16;Carracedo, Sandra;El mito en los cuentos infantiles.       ;Lumen;;37.31;Disponible
552;7103;2009-12-07;Bonelli, Florencia;Indias Blancas.;Plaza y JanÇs;;82-32;Disponible
553;7104;2009-12-07;Bonelli, Florencia;Indias Blancas 2: la vuelta de Ranquel.;Plaza y JanÇs;;82-32;Disponible
554;7105;2009-12-07;Bonelli, Florencia;Me llaman Artemio Furia.;Alfaguara;;82-32;Disponible
555;7106;2009-12-07;Gamboa S. de Vitelles;Juegos de expresi¢n y creaci¢n teatral.   ;Bonum;;82-2;Disponible
556;7107;2009-12-07;Stieg, Larsson;La reina en el palacio de las corrientes de aire.;Destino;;82-32;Disponible
557;7108;2009-12-07;Stieg, Larsson;La chica que so§aba con una cerilla y un bid¢n..;Destino;;82-32;Disponible
558;7109;2009-12-07;Sacheri, Eduardo;La pregunta de sus ojos.;Alfaguara;;82-32;Disponible
559;7110;2009-12-07;Saramago, JosÇ;Ca°n.;Alfaguara;;82-32;Disponible
560;7111;2009-12-07;Basch, Adela;®QuiÇn es el m†s bonito?(Colecc. Valores p/ valorar);Guadal;;82-34;Disponible
561;7112;2009-12-07;Basch, Adela;Y un d°a treparon al cielo.( Colecc. Valores p/valorar);Guadal;;82-34;Disponible
562;7113;2009-12-07;Basch, Adela;Un gallo sin quiquiriqu°. (Colecc. Valores p/valorar);Guadal;;82-34;Disponible
563;7114;2009-12-07;Basch, Adela;El †rbol m†s hermoso del mundo. (Colecc. p/ valorar);Guadal;;82-34;Disponible
564;7115;2009-12-07;Fern†ndez D°az, Jorge;La logia de C†diz.    ;Planeta;;82-32;Disponible
565;7116;2009-12-07;Mari§o, Ricardo;El ciervo perseguido.;el gato de ojalata;;82-34;Disponible
566;7117;2009-12-07;Mari§o, Ricardo;El ciervo perseguido.;el gato de ojalata;;82-34;Disponible
567;7118;2009-12-07;Mari§o, Ricardo;La ballena dibujada.;el gato de ojalata;;82-34;Disponible
568;7119;2009-12-07;Schujer, Silvia;Carnaval en la pradera.;el gato de ojalata;;82-34;Disponible
569;7120;2009-12-07;Shua, Ana Mar°a;Perdido entre las olas.;el gato de ojalata;;82-34;Disponible
570;7121;2009-12-07;Schujer, Silvia;El conejo de la galera.;el gato de ojalata;;82-34;Disponible
571;7122;2009-12-07;Shua, Ana Mar°a;Mora la Mara.;el gato de ojalata;;82-34;Disponible
572;7123;2009-12-07;Conan Doyle, Arthur;Estudio en Escarlata.;Punto de lectura;;82-32;Disponible
573;7124;2009-12-15;Weisman, Alan;El mundo sin nosotros.;Debate;;82-32;Disponible
574;7125;2009-12-15;Birmajer, Marcelo;Me gustaba m†s cuando era hijo.   ;Seix Barral;;82-93;Disponible
575;7126;2009-12-15;Majul, Luis;El due§o.          ;Planeta;;32-3;Disponible
576;7127;2009-12-15;Drago, Amalia;El sol y la luna: el encuentro buscado.;Producciones Mawis;;82-34;Disponible
577;7128;2009-12-15;Drago, Amalia;Lily y la luciÇrnaga: la entrega generosa.;Producciones Mawis;;82-34;Disponible
578;7129;2009-12-15;Drago, Amalia;Rosita: la mona arrepentida.;Producciones Mawis;;82-34;Disponible
579;7130;2009-12-15;Drago, Amalia;Pirincho: el abuelo sabio.;Producciones Mawis;;82-34;Disponible
580;7131;2009-12-15;Drago, Amalia;Ripi: el roble confundido.;Producciones Mawis;;82-34;Disponible
581;7132;2009-12-15;Drago, Amalia;Juanita: la petrel iluminada.;Producciones Mawis;;82-34;Disponible
582;7133;2009-12-15;Drago, Amalia;Nico: el canario rockero.;Producciones Mawis;;82-34;Disponible
583;7134;2009-12-15;Drago, Amalia;Chela: una oruga so§adora.;Producciones Mawis;;82-34;Disponible
584;7135;2009-12-15;Casona, Alejandro;La dama del alba. /La barca sin pescador.;Losada;;82-2;Disponible
585;7136;2009-12-15;Telese, Miguel;Conociendo la contabilidad.         ;Osmar Buyatti;;657;Disponible
586;7137;2009-12-15;Telese, Miguel;Haciendo contabilidad.     ;Osmar Buyatti;;657;Disponible
587;7138;2009-12-15;Aguinis, Marcos;Pobre Patria M°a.;Sudamericana;;82-32;Disponible
588;7139;2009-12-15;Lagos, Ovidio;Siete elegantes cr°menes de pasi¢n.  ;EmecÇ;;82-34;Disponible
589;7140;2009-12-15;Jeanmarie, Federico;M†s liviano que el aire.;Alfaguara;;82-32;Disponible
590;7141;2009-12-15;Cort†zar, Julio;Papeles inesperados.;Alfaguara;;82-32;Disponible
591;7142;2010-03-14;Huidobro, Norma;Un secreto en la ventana.;SM;;82-34;Disponible
592;7143;2010-03-14;MÇndez, Mario;El tesoro subterr†neo.;SM;;82-32;Disponible
593;7144;2010-03-14;Walsh, Mar°a Elena;Cuentopos de Gulub£.;Alfaguara;;82-34;Disponible
594;7145;2010-03-14;Bodoc, Liliana;El espejo africano.;SM;;82-32;Disponible
595;7146;2010-03-14;Huidobro, Norma;Octubre un cr°men.;SM;;82-32;Disponible
596;7147;2010-03-14;Rowling, J. K.;Harry Potter N¯ 4.           ;Salamandra;;82-32;Disponible
597;7148;2010-03-14;Rowling, J. K.;Harry Potter N¯ 5.           ;Punto de lectura;;82-32;Disponible
598;7149;2010-03-14;Galvez, Luc°a;Historias de amor de la historia?                            ;Punto de lectura;;82-32;Disponible
599;7150;2010-03-14;Pescetti, Luc°a;Natacha.;Alfaguara;;82-32;Disponible
600;7151;2010-03-14;Nik;Gaturro 15.            ;Ediciones de la flor;;82-36;Disponible
601;7152;2010-03-14;Nik;Gaturro 16.         ;Ediciones de la flor;;82-36;Disponible
602;7153;2010-03-14;Poe, Edgar Allan;El escarabajo de oro/ El gato?;Beeme;;82-32;Disponible
603;7154;2010-03-14;Goethe;Fausto.;Libresa;;82-2;Disponible
604;7155;2010-03-14;Puyelli, Ariel;El cultr£n de plata.;Estrada;;82-32;Disponible
605;7156;2010-03-26;Mart°nez, Tom†s Eloy;Lugar com£n la muerte.;Paid¢s;;82-32;Disponible
606;7157;2010-03-26;Carozzi, M¢nica;Proyectos integrados en la?        ;Losada;;37-018;Disponible
607;7158;2010-03-26;Belli, Gioconda;Waslala.;Seix Barral;;82-32;Disponible
608;7159;2010-03-26;Galeano, Eduardo;Patas arriba.             ;Cat†logos;;37.014;Disponible
609;7160;2010-03-26;Twain, Mark;Pr°ncipe y mendigo.;G-Z editores;;82-32;Disponible
610;7161;2010-03-26;Ocampo, Victoria;Cartas de  posguerra.    ;SUR;;929;Disponible
611;7162;2010-03-26;Mart°nez, Tom†s Eloy;El vuelo de la reina.;Alfaguara;;82-32;Disponible
612;7163;2010-03-26;Chaitow, Le¢n;TÇcnicas de energ°a muscular.     ;Paidotribo;;796;Disponible
613;7164;2010-03-26;;Reglamento de voleibol.     ;Stadium;;796.3;Disponible
614;7165;2010-03-26;;Reglamento de handball. ;Stadium;;796.3;Disponible
615;7166;2010-03-26;;Imagina que... 2.      ;Tinta Fresca;;372.075;Disponible
616;7167;2010-03-26;D°az, Adriana;Aventura  matem†tica 5.     ;Grupo Editor;;372.075;Disponible
617;7168;2010-04-10;Di Marco, Laura;La C†mpora.                                                      ;Sudamericana;;82-32;Disponible
618;7169;2010-04-10;Muleiro, Pepe;El gran libro de Chistes para chicos.  ;Debolsillo;;82-35;Disponible
619;7170;2010-04-10;Basch, Adela;Las incre°bles aventuras de don?;Estrada;;82-32;Disponible
620;7171;2010-04-10;M†rkaris, Petros;Muerte en Estambul.;Tusquets editores;;82-32;Disponible
621;7172;2010-04-10;Fern†ndez D°az, Jorge;Las mujeres m†s solas del mundo. ;Capital Intelectual;;82-070;Disponible
622;7173;2010-04-10;Sverdlick, Graciela;Monstruos de colecci¢n.;SM;;82-34;Disponible
623;7174;2010-04-10;Cinetto, Liliana;Diminuto contra los fantasmas.;Alfaguara;;82-32;Disponible
624;7175;2010-04-10;Walls, Jeannette;El castillo de cristal.;SUMA;;82-32;Disponible
625;7176;2010-04-10;Tamaro, Susana;Para siempre.                                        ;Seix Barral;;82-32;Disponible
626;7177;2010-04-10;Falconi, Mar°a InÇs;Leyendo leyendas.    ;Alfaguara;;82-36;Disponible
627;7178;2010-04-10;Auster, Paul;La trilog°a de Nueva York.                              ;Booket;;82-32;Disponible
628;7179;2010-08-20;Crist¢fori, Alejandro;Historia 3 (AmÇrica Latina).     ;AIQUE;;93.075;Disponible
629;7180;2010-08-20;Hamilton, R.;Antiguo Egipto.     ;Planeta;;82-36;Disponible
630;7181;2010-08-20;Colecci¢n Antiguas Culturas;Las Pir†mides.   ;Edimat;;931;Disponible
631;7182;2010-08-20;Colecci¢n Antiguas Culturas;La cultura del Antiguo Egipto.  ;Edimat;;931;Disponible
632;7183;2010-08-20;Colecci¢n Antiguas Culturas;Dioses y faraones del Antiguo?  ;Edimat;;931;Disponible
633;7184;2010-08-20;Dobra, Ana;La Biblioteca Popular, P£blica y Escolar.     ;Ciccus;;27;Disponible
634;7185;2010-08-20;Stevenson, Robert L.;El diablo en la botella.;Terramar;;82-32;Disponible
635;7186;2010-08-20;Luchilo, Lucas;Ciencias Sociales 9ß.       ;Santillana;;93.075;Disponible
636;7187;2010-08-20;Prislei, Leticia y otros.;Sociedad, Espacio y Cultura.    ;Kapelusz;;93.075;Disponible
637;7188;2010-08-20;Trossero, RenÇ;100 frases para pensar y compartir.    ;Bonum;;159.9;Disponible
638;7189;2010-08-20;Trossero, RenÇ;Pensar y Vivir en Libertad.       ;Bonum;;159.1;Disponible
639;7190;2010-08-20;Huidobro, Norma;El misterio del mayordomo.;Grupo Norma;;82-32;Disponible
640;7191;2010-08-20;Webster, Jean;Papaito piernas largas.;Serendipidad;;82-32;Disponible
641;7192;2010-08-20;Garc°a Lorca, Federico;Relato de un na£frago.;Debolsillo;;82-32;Disponible
642;7193;2010-08-20;Nik;Gaturro 1.         ;Ediciones de la flor;;82-36;Disponible
643;7194;2010-08-20;Garc°a Lorca, Federico;La zapatera prodigiosa. /Yerma.;Losada;;82-2;Disponible
644;7195;2010-09-21;Poe, Edgar Allan;Cuentos. ;Debolsillo;;82-34;Disponible
645;7196;2010-09-21;Puyelli, Ariel;El cultr£n de plata.;Estrada;;82-32;Disponible
646;7197;2010-09-21;Pi§eiro, Claudia;Un ladr¢n entre nosotros.;Grupo Norma;;82-32;Disponible
647;7198;2010-09-21;Otero, Rodolfo;Verano del potro.;Estrada;;82-32;Disponible
648;7199;2010-10-08;Stevenson, Robert L.;El diablo en la botella.;Alfaguara;;82-32;Disponible
649;7202;2010-10-08;Favaloro, RenÇ;Conoce usted a San Mart°n.;UNSAM;;82-94;Disponible
650;7203;2010-10-08;PÇrez-Reverte, Arturo;El caballero del jub¢n amarillo.;Alfaguara;;82-32;Disponible
651;7204;2010-10-08;Falconi, Mar°a InÇs;Bichos de cuento.;Grupo Norma;;82-34;Disponible
652;7205;2010-10-08;Borroughs, William;El almuerzo desnudo.;Anagrama;;82-32;Disponible
653;7206;2010-10-08;Dumas, Alejandro;El conde de Montecristo.;Estrada;;82-32;Disponible
654;7207;2010-10-08;Basch, Adela;Los diarios son extraordinarios.;Estrada;;82-34;Disponible
655;7208;2010-10-08;Salgari, Emilio;El corsario negro.;Estrada;;82-32;Disponible
656;7209;2010-10-08;Twain, Mark;El pr°ncipe y el mendigo.;Letra Impresa;;82-32;Disponible
657;7210;2010-10-08;de Unamuno, Miguel;AbÇl S†nchez.;Losada;;82-32;Disponible
658;7211;2010-10-08;Ovidio y otros;Mitos Clasificados 2.      ;C†ntaro;;29;Disponible
659;7212;2010-10-08;Antolog°a;Cuentos de matrimonio.;Alfaguara;;82-34;Disponible
660;7213;2010-10-08;Carlin, John;El factor humano.;Seix Barral;;82-32;Disponible
661;7214;2011-02-01;Nik;Gaturro 5.       ;Ediciones de la flor;;82-36;Disponible
662;7215;2011-02-01;Nik;Gaturro 7.        ;Ediciones de la flor;;82-36;Disponible
663;7216;2011-02-01;Nik;Gaturro 8.       ;Ediciones de la flor;;82-36;Disponible
664;7217;2011-02-01;Nik;Gaturro 16.            ;Ediciones de la flor;;82-36;Disponible
665;7218;2011-02-01;Hemingway, Ernest;El viejo y el mar.        ;Debolsillo;;82-32;Disponible
666;7219;2011-02-01;Bradbury, Ray;Fahreinhet 451.;Debolsillo;;82-32;Disponible
667;7220;2011-02-01;Cabrera, Ana Mar°a;Felicitas Guerrero.;Booket;;82-32;Disponible
668;7221;2011-02-01;Ibsen, Henrik;Casa de mu§ecas.;Gradifco;;82-2;Disponible
669;7222;2011-02-01;Andahazi, Federico;Pecadores y pecadoras.;Planeta;;82-32;Disponible
670;7223;2011-02-01;Saint-ExupÇery, Antoine;El principito.;EmecÇ;;82-32;Disponible
671;7224;2011-02-01;Muleiro, Vicente;Los  guerreros de French.;Alfaguara;;82-32;Disponible
672;7225;2011-02-01;Poe, Edgar Allan;El escarabajo de oro.;Terramar;;82-32;Disponible
673;7228;2011-02-01;Capote, Truman;A sangre fr°a.;Debolsillo;;82-34;Disponible
674;7229;2011-02-01;Garc°a M†rquez, Gabriel;Ojos de perro azul.;Sudamericana;;82-34;Disponible
675;7230;2011-02-01;Garc°a M†rquez, Gabriel;Los funerales de mam† grande.;Debolsillo;;82-34;Disponible
676;7231;2011-02-01;Rivera, AndrÇs;Punto final.;Seix Barral;;82-34;Disponible
677;7232;2011-02-01;Sordo, Pilar;Viva la diferencia.;Grupo Norma;;82-32;Disponible
678;7233;2011-02-01;Chesterton, Gilbert Keith;El hombre que fue jueves.;Terramar;;82-32;Disponible
679;7234;2011-03-11;Andersen, H. C.;Cuentos de Andersen.;Estrada;;82-34;Disponible
680;7235;2011-03-11;Lanvers, M.;µfrica hombres como dioses.;Debolsillo;;82-32;Disponible
681;7236;2011-03-11;Rivera, Iris;Manos brujas.;Quipu;;82-34;Disponible
682;7237;2011-03-11;Mateos, Pilar;La bruja Mon.;SM;;82-34;Disponible
683;7238;2011-03-11;Gianera, Pablo;Historia del rey Arturo y sus nobles caballeros.;Estrada;;82-32;Disponible
684;7239;2011-03-11;Esquilo;Tragedias.;Teramar;;82-2;Disponible
685;7240;2011-03-14;Murakami, Haruki;Al sur de la frontera, al oeste del sol.;Tusquets;;82-32;Disponible
686;7241;2011-03-14;Nietzsche, Friedich;El anticristo.                   ;Alianza editorial;;930.1;Disponible
687;7242;2011-03-14;Ramos, Pablo;En cinco minutos lev†ntate Mar°a.;Alfaguara;;82-32;Disponible
688;7243;2011-03-14;Gambaro, Griselda;El mar que nos trajo.;Grupo Norma;;82-32;Disponible
689;7244;2011-03-14;Kawata, Yasunari;La casa de las bellas durmientes.;EmecÇ;;82-32;Disponible
690;7245;2011-03-14;Artzeno, Maiana B.;Geograf°a (Argentina).         ;Santillana;;91-075;Disponible
691;7246;2011-03-14;Carroza, Wuifredo y otros.;Historia: el mundo y la Argentina.    ;Santillana;;93-075;Disponible
692;7247;2011-03-14;Sarcone, Clara y otros;Lenguaje 1.     ;AIQUE;;800.1;Disponible
693;7248;2011-03-14;Nieto, Facundo;Lengua. P†cticas del lenguaje.   ;Puerto d Palos;;800.2;Disponible
694;7249;2011-03-14;Balmaceda, Daniel;Romances turbulentos de la?.;Grupo Norma;;863;Disponible
695;7250;2011-03-14;Pinkola EstÇs, Clarissa;Mujeres que corren con los lobos.    ;Zeta Bolsillo;;82-34;Disponible
696;7251;2011-03-14;Marek, Dense y Quirt, Sharon;Las cuatro llaves.         ;Urano;;37.034;Disponible
697;7252;2011-03-14;Cuentos cl†sicos;La bella durmiente del bosque?;Siete vacas;;82-34;Disponible
698;7253;2011-03-14;Cuentos cl†sicos;Caperucita Roja.(Cuento);Siete vacas;;82-34;Disponible
699;7254;2011-03-14;Swindell, Robert y otros;Cuentos de terror 1.;Grupo Norma;;82-34;Disponible
700;7255;2011-03-14;L¢pez de Maturana, Liliana;Cuentos populares de p°caros y?.;Letra Impresa;;82-34;Disponible
701;7256;2011-03-14;Cabeza de Vaca, Alvar N£§ez;Naufragios.;Losada;;82-32;Disponible
702;7257;2011-03-14;Dumas, Alexandre;El conde Montecristo.;Atl†ntida;;82-32;Disponible
703;7258;2011-03-14;Sierra i Fabra, Jordi;Querido hijo: est†s despedido.;Alfaguara;;82-32;Disponible
704;7259;2011-03-14;Bornemann, Elsa;Socorro!;Alfaguara;;82-32;Disponible
705;7260;2011-03-14;Mankell, Henning;Cortafuegos.;Tusquets;;82-32;Disponible
706;7261;2011-03-17;Garc°a Dom°nguez, Ram¢n;≠Por todos los dioses!;G. Norma;;82-32;Disponible
707;7262;2011-03-17;Birmajer, Marcelo;Un crimen secundario.;Colihue;;863;Disponible
708;7263;2011-03-17;Birmajer, Marcelo;Derrotado por un muerto.;Colihue;;863;Disponible
709;7264;2011-03-17;Lewis, C. S.;Cr¢nicas de Narnia 4. Pr°ncipe?;Destino;;;Disponible
710;7265;2011-03-21;Berio, Adriana y otros;Matem†tica 3.   ;P.   de Palos;;372.51;Disponible
711;7266;2011-03-21;Eddenberg, Pablo;Matem†tica 3.    ;Kapelusz;;372.51;Disponible
712;7267;2011-03-21;El Cid, Arturo;HÇroes Medievales.     ;C†ntaro;;863;Disponible
713;7268;2011-03-21;Mitos griegos.;Dicen que dicen los dioses?   ;Letra Impresa;;371;Disponible
714;7269;2011-04-05;Beckett, Samuel;Esperando a Godot. (Teatro)          ;Tusquets;;82-2;Disponible
715;7270;2011-04-05;Vernes, Jules;Veinte mil leguas de viaje submarino.;Anaya;;82-32;Disponible
716;7271;2011-04-05;GutiÇrrez, Eduardo;Juan Moreira.;Longseller;;82-32;Disponible
717;7272;2011-05-06;Rizzi, Anal°a;Una historia para pensar.  ;Santillana;;93.075;Disponible
718;7273;2011-05-06;Sordo, Pilar;Viva la diferencia.   ;Grupo Norma;;37.034;Disponible
719;7274;2011-05-06;Melantoni, Enrique;HÇroes y hero°nas de todos los?.  ;Estrada;;82-32;Disponible
720;7275;2011-05-06;Basch, Adela;Reglamento es el reglamento.      ;Grupo Norma;;796;Disponible
721;7276;2011-05-06;Rold†n, Gustavo;Como si el ruido pudiera molestar.  ;Grupo Norma;;82-34;Disponible
722;7277;2011-05-06;Saavedra, Guillermo;Cenicienta no escarmienta.  ;Alfaguara;;82-34;Disponible
723;7278;2011-05-06;Repun, Graciela;Leyendas argentinas;Grupo Norma;;82-36;Disponible
724;7279;2011-05-06;Sverdlick, Graciela;Correo sentimental.   ;Grupo Norma;;82-34;Disponible
725;7280;2011-05-06;Berocay, Roy;Pateando lunas.       ;Alfaguara;;82-34;Disponible
726;7281;2011-05-06;Sukaczer, Ver¢nica;Hay que ser animal.      ;Grupo Norma;;82-93;Disponible
727;7282;2011-05-06;Gambuzzi L¢pez, Edgardo;Una Geograf°a de AmÇrica para?.    ;kapelusz;;910;Disponible
728;7283;2011-05-06;Moccia, Federico;Perdona si te llamo amor.  ;Planeta;;82-32;Disponible
729;7284;2011-05-06;Koch, Howard;La guerra de los dos mundos.   ;C†ntaro;;82-34;Disponible
730;7285;2011-08-08;Huxley, Aldous;Un mundo feliz.   ;Debolsillo;;82-34;Disponible
731;7286;2011-08-08;Maruso, Stella Maris;El laboratorio del alma.   ;Ediciones B;;37-034;Disponible
732;7287;2011-08-08;Eur°pides;Teatro completo 1.      ;Terramar;;82-2;Disponible
733;7288;2011-08-08;Quiroga, Horacio;El almohad¢n de plumas.      ;pictus;;82-34;Disponible
734;7289;2011-08-08;Colecci¢n;Adivinanzas de animales.   ;Libsa;;82-1;Disponible
735;7290;2011-08-08;Granata, Mar°a;El cumplea§os del sol.   ;Sigmar;;82-34;Disponible
736;7291;2011-08-08;Granata, Mar°a;Agust°n y la ventanita.    ;Sigmar;;82-34;Disponible
737;7292;2011-08-08;Granata, Mar°a;Viaje en globo.   ;Sigmar;;82-34;Disponible
738;7293;2011-08-08;Andersen, Hans Christian;Patito feo.    ;Producciones Mawey;;82-34;Disponible
739;7294;2011-08-08;Perrault, Charles;Cenicienta.    ;Producciones Mawey;;82-34;Disponible
740;7295;2011-08-08;Cuento cl†sico;Los tres chanchitos.    ;Elefantino;;82-34;Disponible
741;7296;2011-08-08;Huidobro, Norma;Octubre un cr°men.       ;    SM;;82-32;Disponible
742;7297;2011-08-08;Bola§o, Roberto;Los detectives salvajes.    ;Anagrama;;82-32;Disponible
743;7298;2011-08-08;Golding, William;Se§or de las moscas.      ;Alianza;;82-32;Disponible
744;7299;2011-08-08;Casona, Alejandro;Dama del Alba./La barca sin?.     ;Losada;;82-2;Disponible
745;7300;2011-08-08;Bola§o, Roberto;Los detectives salvajes.     ;Anagrama;;82-32;Disponible
746;7301;2011-08-08;Raleigh,  Deborah;Juegos de pasi¢n.    ;El Ateneo;;82-32;Disponible
747;7302;2011-08-08;Raleigh,  Deborah;Peligroso deseo.     ;El Ateneo;;82-32;Disponible
748;7303;2011-08-08;Gilbert, Elizabeth;Comer,rezar,amar.      ;Aguilar;;82-32;Disponible
749;7304;2011-08-08;Ahern, Cecilia;Un lugar lamado aqu°.     ;ZETA;;82-32;Disponible
750;7305;2011-08-08;S†nchez, Mar°a Isabel;Las Infieles.             ;Ediciones B;;82-32;Disponible
751;7306;2011-08-08;Plager, Silvia;El cuarto violeta.       ;Sudamericana;;82-32;Disponible
752;7307;2011-08-08;Barrantes, Guillermo;Buenos Aires es leyenda.         ;Planeta;;82-34;Disponible
753;7308;2011-08-08;Pigna, Felipe;Mujeres ten°an que ser.     ;Planeta;;82-35;Disponible
754;7309;2011-08-08;Montero, Rosa;El coraz¢n del T†rtaro.     ;Punto de Lectura;;82-32;Disponible
755;7310;2011-08-08;Huxley, Aldous;Un mundo feliz.   ;Debolsillo;;82-32;Disponible
756;7311;2011-08-08;Maruso, Stella Maris;El laboratorio del alma.   ;Ediciones B;;37-034;Disponible
757;7312;2011-08-08;Eur°pides;Teatro Completo 1.    ;Terramar;;82-2;Disponible
758;7313;2011-08-08;Quiroga, Horacio;El almohad¢n de plumas.   ;pictus;;82-34;Disponible
759;7314;2011-08-08;Colecci¢n;Adivinanzas de animales.  ;Libsa;;82-1;Disponible
760;7315;2011-08-08;Granata , Mar°a;El cumplea§os del sol.  ;Sigmar;;82-34;Disponible
761;7316;2011-08-08;Granata , Mar°a;Agust°n y la ventanita.    ;Sigmar;;82-34;Disponible
762;7317;2011-08-08;Granata , Mar°a;Viaje en globo.         ;Sigmar;;82-34;Disponible
763;7318;2011-08-08;Kordon, klaus;El muro.         ;C†ntaro;;82-32;Disponible
764;7319;2011-08-08;Calvino, Italo;El vizconde demediado.    ;Siruela;;82-32;Disponible
765;7320;2011-08-08;Golding, William;El se§or de las moscas.   ;Alianza;;82-32;Disponible
766;7321;2011-08-08;Casona, Alejandro;La dama del alba./La barca sin pescador.  ;Losada;;82-2;Disponible
767;7322;2011-08-08;Stutman, Nora;Ciencias Naturales 4.  ;AIQUE;;372.83;Disponible
768;7323;2011-08-08;Colecci¢n Cuentobichos;Cuentos surtidos. ;Galerna;;82-34;Disponible
769;7324;2012-02-01;Weiss, Brian;Lazos de amor.  ;ZETA;;82-32;Disponible
770;7325;2012-02-01;Mc Donald, Megan;Judy Mody salva el planeta. ;Aguilar;;82-34;Disponible
771;7326;2012-02-01;Bonelli, Florencia;Bodas de odio.    ;Aguilar;;82-32;Disponible
772;7327;2012-02-01;Unamuno, Miguel de;Abel S†nchez.   ;Centro Editor;;82-32;Disponible
773;7328;2012-02-01;Balbiano, Alejandro;Biolog°a 2. (Saberes Clave)    ;Santillana;;573;Disponible
774;7329;2012-02-01;Hes°odo,Ovidio y otros.;Mitos Clasificados II.       ;C†ntaro;;29;Disponible
775;7330;2012-02-01;Frank, Ana;El diario de Ana Frank.   ;Terramar;;82-34;Disponible
776;7331;2012-02-01;Nik;Gaturro 1.;Ediciones de la flor;;82-36;Disponible
777;7332;2012-02-01;Nik;Gaturro 13.;Ediciones de la flor;;82-36;Disponible
778;7333;2012-02-01;Nik;Gaturro 15.;Ediciones de la flor;;82-36;Disponible
779;7334;2012-02-01;Raiter, B†rbara;Una Geograf°a de AmÇrica. ;Kapelusz;;91-075;Disponible
780;7335;2012-02-01;Garc°a M†rquez, Gabriel;La incre°ble y triste historia?;Sudamericana;;82-32;Disponible
781;7336;2012-02-01;Roggio, Patricia;La isla misteriosa.;Letra Impresa;;82-32;Disponible
782;7337;2012-02-01;Keselma, Gabriela;D¢nde est† mi tesoro.;Alfaguara;;82-34;Disponible
783;7338;2012-02-01;Gilbert, Elizabeth;Comer,rezar,amar.;Aguilar;;82-32;Disponible
784;7339;2012-02-01;Ahern, Cecilia;Un lugar lamado aqu°. ;ZETA;;82-32;Disponible
785;7340;2012-02-01;S†nchez, Mar°a Isabel;Las Infieles.        ;Ediciones B;;82-32;Disponible
786;7341;2012-02-01;Plager, Silvia;El cuarto violeta.    ;Sudamericana;;82-32;Disponible
787;7342;2012-02-01;Barrantes, Guillermo;Buenos Aires es leyenda.  ;Planeta;;82-34;Disponible
788;7343;2012-02-01;Pigna, Felipe;Mujeres ten°an que ser.   ;Planeta;;82-35;Disponible
789;7344;2012-02-01;Larsson, Asa;Sangre derramada.;Seix Barral;;82-32;Disponible
